projectName,methodOfClass,methodName,,size,lcom1,lcom2,lcom4,coh,cc,dr,noav,wma,decor_label,dense_label,code
xdman,xdman.CredentialManager,save,,27,145,119,4,0.1128,0.0721,0.75,10,5,0,1,"public void save() {
		StringBuilder buf = new StringBuilder();
		Iterator<String> savedKeyIterator = savedCredentials.keySet().iterator();
		while (savedKeyIterator.hasNext()) {
			String key = savedKeyIterator.next();
			PasswordAuthentication pauth = savedCredentials.get(key);
			String str = key + ""\n"" + pauth.getUserName() + ""\n"" + new String(pauth.getPassword());
			String str64 = Base64.encode(str.getBytes());
			buf.append(str64 + ""\n"");
		}
		OutputStream out = null;
		try {
			File f = new File(Config.getInstance().getDataFolder(), "".credentials"");
			out = new FileOutputStream(f);
			out.write(buf.toString().getBytes());
		} catch (Exception e) {
			Logger.log(e);
		} finally {
			try {
				if (out != null) {
					out.close();
				}
			} catch (Exception e) {

			}
		}
	}"
xdman,xdman.DownloadQueue,start,,7,9,8,4,0.3,0.1111,0,0,2,0,1,"public void start() {
		if (running)
			return;
		index = 0;
		running = true;
		next();
	}"
xdman,xdman.DownloadQueue,stop,,14,37,29,4,0.2,0.0708,0.5,5,5,0,1,"public void stop() {
		running = false;
		XDMApp app = XDMApp.getInstance();
		for (int i = 0; i < queuedItems.size(); i++) {
			String id = queuedItems.get(i);
			DownloadEntry ent = app.getEntry(id);
			int state = ent.getState();
			if (state == XDMConstants.FAILED || state == XDMConstants.FINISHED || state == XDMConstants.PAUSED) {
				continue;
			} else {
				app.pauseDownload(id);
			}
		}
	}"
xdman,xdman.DownloadQueue,next,,43,356,277,4,0.1262,0.0808,0.428571429,7,14,1,1,"public synchronized void next() {
		Logger.log(queueId + "" attmpting to process next item"");
		if (!running)
			return;
		int c = 0;
		XDMApp app = XDMApp.getInstance();
		if (queuedItems == null)
			return;
		if (app.queueItemPending(queueId)) {
			Logger.log(queueId + "" not processing as has already pending download"");
			return;
		}
		if (currentItemId != null) {
			DownloadEntry ent = app.getEntry(currentItemId);
			if (ent != null) {
				int state = ent.getState();
				if (!(state == XDMConstants.FAILED || state == XDMConstants.PAUSED || state == XDMConstants.FINISHED)) {
					Logger.log(queueId + "" not processing as has already active download"");
					return;
				}
			}
		}
		Logger.log(queueId + "" total queued "" + queuedItems.size());
		if (!(index < queuedItems.size())) {
			index = 0;
		}
		for (; index < queuedItems.size();) {
			String id = queuedItems.get(index);
			DownloadEntry ent = app.getEntry(id);
			if (ent != null) {
				int state = ent.getState();
				if (state == XDMConstants.FAILED || state == XDMConstants.PAUSED) {
					Logger.log(""index: "" + index + "" c: "" + c);
					currentItemId = id;
					index++;
					ent.setStartedByUser(false);
					XDMApp.getInstance().resumeDownload(id, false);
					return;
				}
			}
			index++;
		}
	}"
xdman,xdman.DownloadQueue,removeFromQueue,,22,91,62,4,0.1687,0.0845,0.6,5,6,0,1,"public void removeFromQueue(String id) {
		int c = 0;
		XDMApp app = XDMApp.getInstance();
		for (int i = 0; i < queuedItems.size(); i++) {
			if (queuedItems.get(i).equals(id)) {
				c = i;
				if (c <= index) {
					index--;
				}
				queuedItems.remove(i);
				if (id.equals(currentItemId)) {
					currentItemId = null;
				}
				DownloadEntry ent = app.getEntry(id);
				if (ent != null) {
					ent.setQueueId("""");
				}
				QueueManager.getInstance().saveQueues();
				return;
			}
		}
	}"
xdman,xdman.DownloadQueue,addToQueue,,11,24,12,4,0.2381,0.1129,0.666666667,2,3,0,1,"public void addToQueue(String id) {
		if (!queuedItems.contains(id)) {
			Logger.log(id + "" added to "" + queueId);
			queuedItems.add(id);
			DownloadEntry ent = XDMApp.getInstance().getEntry(id);
			if (ent != null) {
				ent.setQueueId(queueId);
			}
		}
		QueueManager.getInstance().saveQueues();
	}"
xdman,xdman.DownloadQueue,reorderItems,,6,8,6,3,0.35,0.1019,0,4,2,0,1,"public final synchronized void reorderItems(ArrayList<String> newOrder) {
		this.queuedItems.clear();
		for (String s : newOrder) {
			this.queuedItems.add(s);
		}
	}"
xdman,xdman.DownloadQueue,hasPendingItems,,14,17,13,4,0.2286,0.0958,0.666666667,2,5,0,1,"public boolean hasPendingItems() {
		if (!running) {
			return false;
		}
		for (String id : queuedItems) {
			DownloadEntry ent = XDMApp.getInstance().getEntry(id);
			if (ent != null) {
				if (ent.getState() != XDMConstants.FINISHED) {
					return true;
				}
			}
		}
		return false;
	}"
xdman,xdman.downloaders.SegmentComparator,compare,,10,3,3,3,0.3333,0,1,2,3,0,1,"@Override
	public int compare(Segment c1, Segment c2) {
		if (c1.getStartOffset() > c2.getStartOffset()) {
			return 1;
		} else if (c1.getStartOffset() < c2.getStartOffset()) {
			return -1;
		} else {
			return 0;
		}
	}"
xdman,xdman.downloaders.AbstractChannel,connect,,19,43,31,5,0.2182,0.1186,0.5,2,4,0,1,"private boolean connect() {
		try {
			chunk.getChunkListener().synchronize();
		} catch (NullPointerException e) {
			Logger.log(""stopped chunk "" + chunk);
			return false;
		}
		if (connectImpl()) {
			in = getInputStreamImpl();
			long length = getLengthImpl();
			if (chunk.getLength() < 0) {
				Logger.log(""Setting length of "" + chunk.getId() + "" to: "" + length);
				chunk.setLength(length);
			}
			return true;
		} else {
			return false;
		}
	}"
xdman,xdman.downloaders.AbstractChannel,run,,30,104,88,6,0.1875,0.1091,0.5,1,9,0,1,"@Override
	public void run() {
		try {
			while (!stop) {
				if (!connect()) {
					if (!stop) {
						chunk.transferFailed(errorMessage);
					}
					close();
					break;
				}
				chunk.transferInitiated();
				// do not proceed if chunk is stoppped
				if (chunk == null) {
					continue;
				}
				if (((chunk.getLength() > 0) ? copyStream1() : copyStream2())) {
					break;
				}
			}
		} catch (Exception e) {
			Logger.log(""Internal problem: "" + e);
			Logger.log(e);
			if (!stop) {
				chunk.transferFailed(errorMessage);
			}
		} finally {
			close();
		}
	}"
xdman,xdman.downloaders.AbstractChannel,stop,,7,13,11,4,0.2778,0.1333,0,2,2,0,1,"public void stop() {
		stop = true;
		this.chunk = null;
		if (this.t != null) {
			t.interrupt();
		}
	}"
xdman,xdman.downloaders.AbstractChannel,copyStream1,,55,484,440,14,0.0854,0.0529,0.4,4,12,0,1,"private boolean copyStream1() {
		try {
			while (!stop) {
				chunk.getChunkListener().synchronize();
				long rem = chunk.getLength() - chunk.getDownloaded();
				if (rem == 0) {
					if (this instanceof HttpChannel) {
						if (((HttpChannel) this).isFinished()) {
							close();
						}
					} else {
						close();
					}
					if (chunk.transferComplete()) {
						Logger.log(chunk + "" complete and closing "" + chunk.getDownloaded() + "" "" + chunk.getLength());
						return true;
					}
				}
				if (stop) {
					return false;
				}

				// if (this.socketDataRemaining == 0) {
				// // reuse socket and connect again as this connection has
				// // consumed all data
				// Logger.log(chunk + "" length not satisfieble resending..."");
				// return false;
				// }

				int diff = (int) (rem > buf.length ? buf.length : rem);
				// if (diff > this.socketDataRemaining) {
				// diff = (int) this.socketDataRemaining;
				// }

				int x = in.read(buf, 0, diff);
				if (stop)
					return false;
				if (x == -1) {
					throw new Exception(""Unexpected eof"");
				}
				chunk.getOutStream().write(buf, 0, x);
				if (stop)
					return false;
				chunk.setDownloaded(chunk.getDownloaded() + x);
				// this.socketDataRemaining -= x;
				chunk.transferring();
			}
			return false;
		} catch (Exception e) {
			Logger.log(e);
			return false;
		} finally {
			close();
		}
	}"
xdman,xdman.downloaders.AbstractChannel,copyStream2,,24,73,55,6,0.1905,0.1259,0.285714286,2,6,0,1,"private boolean copyStream2() {
		try {
			while (!stop) {
				chunk.getChunkListener().synchronize();
				int x = in.read(buf, 0, buf.length);
				if (stop)
					return false;
				if (x == -1) {
					chunk.transferComplete();
					return true;
				}
				chunk.getOutStream().write(buf, 0, x);
				if (stop)
					return false;
				chunk.setDownloaded(chunk.getDownloaded() + x);
				chunk.transferring();
			}
			return false;
		} catch (Exception e) {
			return false;
		} finally {
			close();
		}
	}"
xdman,xdman.downloaders.Downloader,retryFailedChunks,,23,75,45,4,0.1905,0.1619,1,4,6,0,1,"protected synchronized int retryFailedChunks(int rem) throws IOException {
		if (stopFlag)
			return 0;
		int count = 0;
		int totalInactive = findTotalInactiveChunk();
		Logger.log(""Total inactive chunks: "" + totalInactive);

		if (totalInactive > rem) {
			totalInactive = rem;
		}
		if (totalInactive > 0) {
			for (; totalInactive > 0; totalInactive--) {
				Segment c = findInactiveChunk();
				if (c != null) {
					c.download(this);
					count++;
				} else {
					Logger.log(""$$$ debug rem:"" + rem);
				}
			}
		}
		return count;
	}"
xdman,xdman.downloaders.Downloader,findInactiveChunk,,11,11,7,3,0.3333,0.1556,0.5,2,5,0,1,"protected Segment findInactiveChunk() {
		if (stopFlag)
			return null;
		for (int i = 0; i < chunks.size(); i++) {
			Segment c = chunks.get(i);
			if (c.isFinished() || c.isActive())
				continue;
			return c;
		}
		return null;
	}"
xdman,xdman.downloaders.Downloader,findTotalInactiveChunk,,10,23,18,4,0.2813,0.1481,0.5,3,4,0,1,"protected int findTotalInactiveChunk() {
		int count = 0;
		for (int i = 0; i < chunks.size(); i++) {
			Segment c = chunks.get(i);
			if (c.isFinished() || c.isActive())
				continue;
			count++;
		}
		return count;
	}"
xdman,xdman.downloaders.Downloader,allFinished,,13,9,3,3,0.4444,0.2143,1,2,4,0,1,"protected boolean allFinished() {
		if (chunks.size() > 0) {
			for (int i = 0; i < chunks.size(); i++) {
				Segment chunk = chunks.get(i);
				if (!chunk.isFinished()) {
					return false;
				}
			}
			return true;
		} else {
			return false;
		}
	}"
xdman,xdman.downloaders.Downloader,cleanup,,8,18,15,3,0.2286,0.0667,1,3,2,0,1,"public void cleanup() {
		File dir = new File(folder);
		File[] files = dir.listFiles();
		for (int i = 0; i < files.length; i++) {
			Logger.log(""Delete: "" + files[i] + "" ["" + files[i].length() + ""] "" + files[i].delete());
		}
		new File(folder).delete();
	}"
xdman,xdman.downloaders.Downloader,chunkFailed,,37,142,94,4,0.1308,0.1257,0.75,12,9,0,1,"@Override
	public synchronized void chunkFailed(String id, String reason) {
		if (stopFlag)
			return;
		int err = 0;
		for (int i = 0; i < chunks.size(); i++) {
			Segment chunk = chunks.get(i);
			if (chunk.isActive()) {
				return;
			}
			if (chunk.getErrorCode() != 0) {
				err = chunk.getErrorCode();
			}
		}

		if (err == XDMConstants.ERR_INVALID_RESP) {
			if (downloaded > 0) {
				if (length > 0) {
					if (chunks.size() > 1) {
						this.errorCode = XDMConstants.ERR_SESSION_FAILED;
					} else {
						this.errorCode = XDMConstants.ERR_NO_RESUME;
					}
				} else {
					this.errorCode = XDMConstants.ERR_NO_RESUME;
				}
			} else {
				this.errorCode = XDMConstants.ERR_INVALID_RESP;
			}
		} else {
			Logger.log(""Setting final error code: "" + err);
			this.errorCode = err;
		}

		this.listener.downloadFailed(this.id);
		Logger.log(""failed"");
	}"
xdman,xdman.downloaders.SegmentDownloader,start,,21,78,51,5,0.1481,0.1405,0.555555556,4,3,0,1,"public void start() {
		Logger.log(""creating folder "" + folder);
		new File(folder).mkdirs();
		chunks = new ArrayList<Segment>();
		try {
			Segment c1 = new SegmentImpl(this, folder);
			// handle case of single dash stream
			if (getMetadata() instanceof DashMetadata) {
				c1.setTag(""T1"");
			}
			c1.setLength(-1);
			c1.setStartOffset(0);
			c1.setDownloaded(0);
			chunks.add(c1);
			c1.download(this);
		} catch (IOException e) {
			this.errorCode = XDMConstants.RESUME_FAILED;
			this.listener.downloadFailed(id);
		}

	}"
xdman,xdman.downloaders.SegmentDownloader,resume,,39,311,271,13,0.0895,0.085,0.8,9,7,0,1,"@Override
	public void resume() {
		try {
			stopFlag = false;
			Logger.log(""Resuming"");
			if (!restoreState()) {
				Logger.log(""Starting from beginning"");
				start();
				return;
			}
			this.lastDownloaded = downloaded;
			this.prevTime = System.currentTimeMillis();
			Logger.log(""Restore success"");
			init = true;
			Segment c1 = findInactiveChunk();
			if (c1 != null) {
				try {
					c1.download(this);
				} catch (Exception e) {
					Logger.log(e);
					if (!stopFlag) {
						Logger.log(e);
						this.errorCode = XDMConstants.RESUME_FAILED;
						listener.downloadFailed(this.id);
						return;
					}
				}
			} else if (allFinished()) {
				assembleAsync();
			} else {
				Logger.log(""Internal error: no inactive/incomplete chunk found while resuming!"");
			}
		} catch (Exception e) {
			Logger.log(e);
			this.errorCode = XDMConstants.RESUME_FAILED;
			listener.downloadFailed(this.id);
			return;
		}
	}"
xdman,xdman.downloaders.SegmentDownloader,createChunk,,24,67,43,3,0.1786,0.1111,0.75,4,5,0,1,"private synchronized void createChunk() throws IOException {
		if (stopFlag)
			return;
		int activeCount = getActiveChunkCount();
		Logger.log(""active count:"" + activeCount);
		if (activeCount == MAX_COUNT) {
			return;
		}

		int rem = MAX_COUNT - activeCount;
		// Logger.log(""rem:"" + rem);

		rem -= retryFailedChunks(rem);

		if (rem > 0) {
			Segment c1 = findMaxChunk();
			Segment c = splitChunk(c1);
			if (c != null) {
				Logger.log(""creating chunk "" + c);
				chunks.add(c);
				c.download(this);
			}
		}
	}"
xdman,xdman.downloaders.SegmentDownloader,findMaxChunk,,19,45,24,2,0.2381,0.1394,0.4,5,6,0,1,"private Segment findMaxChunk() {
		if (stopFlag)
			return null;
		long size = -1;
		String id = null;
		for (int i = 0; i < chunks.size(); i++) {
			Segment c = chunks.get(i);
			if (c.isActive()) {
				long rem = c.getLength() - c.getDownloaded();
				if (rem > size) {
					id = c.getId();
					size = rem;
				}
			}
		}
		if (size < MIN_CHUNK_SIZE)
			return null;
		return getById(id);
	}"
xdman,xdman.downloaders.SegmentDownloader,splitChunk,,17,52,26,3,0.2115,0.1569,0.444444444,5,4,0,1,"private Segment splitChunk(Segment c) throws IOException {
		if (c == null || stopFlag)
			return null;
		long rem = c.getLength() - c.getDownloaded();
		long offset = c.getStartOffset() + c.getLength() - rem / 2;
		long len = rem / 2;
		Logger.log(""Changing length from: "" + c.getLength() + "" to "" + (c.getLength() - rem / 2));
		c.setLength(c.getLength() - rem / 2);
		Segment c2 = new SegmentImpl(this, folder);
		// handle case of single dash stream
		if (getMetadata() instanceof DashMetadata) {
			c2.setTag(""T1"");
		}
		c2.setLength(len);
		c2.setStartOffset(offset);
		return c2;
	}"
xdman,xdman.downloaders.SegmentDownloader,findNextNeedyChunk,,16,16,4,2,0.3,0.2411,0.25,4,6,0,1,"private Segment findNextNeedyChunk(Segment chunk) {
		if (stopFlag)
			return null;
		long offset = chunk.getStartOffset() + chunk.getLength();
		for (int i = 0; i < chunks.size(); i++) {
			Segment c = chunks.get(i);
			if (c.getDownloaded() == 0) {
				if (!c.isFinished()) {
					if (c.getStartOffset() == offset) {
						return c;
					}
				}
			}
		}
		return null;
	}"
xdman,xdman.downloaders.SegmentDownloader,onComplete,,37,309,267,9,0.101,0.065,0.444444444,7,6,0,1,"private synchronized boolean onComplete(String id) throws IOException {
		if (allFinished() || length < 0) {
			// finish
			finished = true;
			updateStatus();
			try {
				assemble();
				Logger.log(""********Download finished*********"");
				updateStatus();
				listener.downloadFinished(this.id);
			} catch (Exception e) {
				if (!stopFlag) {
					Logger.log(e);
					this.errorCode = XDMConstants.ERR_ASM_FAILED;
					listener.downloadFailed(this.id);
				}
			}

			listener = null;
			return true;
		}
		Segment chunk = getById(id);
		Logger.log(""Complete: "" + chunk + "" "" + chunk.getDownloaded() + "" "" + chunk.getLength());
		Segment nextNeedyChunk = findNextNeedyChunk(chunk);
		if (nextNeedyChunk != null) {
			Logger.log(""****************Needy chunk found!!!"");
			Logger.log(""Stopping: "" + nextNeedyChunk);
			nextNeedyChunk.stop();
			chunks.remove(nextNeedyChunk);
			nextNeedyChunk.dispose();
			mergeChunk(chunk, nextNeedyChunk);
			createChunk();
			return false;
		}
		createChunk();
		return true;
	}"
xdman,xdman.downloaders.SegmentDownloader,chunkInitiated,,18,46,37,5,0.1688,0.0946,1,5,4,0,1,"@Override
	public synchronized void chunkInitiated(String id) throws IOException {
		if (stopFlag)
			return;
		if (!init) {
			Segment c = getById(id);
			this.length = c.getLength();
			init = true;
			Logger.log(""size: "" + this.length);
			super.getLastModifiedDate(c);
			saveState();
			chunkConfirmed(c);
			listener.downloadConfirmed(this.id);
		}
		if (length > 0) {
			createChunk();
		}
	}"
xdman,xdman.downloaders.SegmentDownloader,chunkComplete,,14,6,6,4,0.25,0,0,1,3,0,1,"@Override
	public synchronized boolean chunkComplete(String id) throws IOException {
		if (finished) {
			return true;
		}

		if (stopFlag) {
			return true;
		}

		saveState();

		return onComplete(id);
	}"
xdman,xdman.downloaders.SegmentDownloader,chunkUpdated,,27,133,113,9,0.125,0.0754,0.666666667,5,6,0,1,"@Override
	public void chunkUpdated(String id) {
		if (stopFlag)
			return;
		long now = System.currentTimeMillis();
		if (now - lastSaved > 5000) {
			synchronized (this) {
				saveState();
			}
			lastSaved = now;
		}
		if (now - lastUpdated > 1000) {
			updateStatus();
			lastUpdated = now;
			synchronized (this) {
				int activeCount = getActiveChunkCount();
				if (activeCount < MAX_COUNT) {
					int rem = MAX_COUNT - activeCount;
					try {
						retryFailedChunks(rem);
					} catch (Exception e) {
						Logger.log(e);
					}
				}
			}
		}
	}"
xdman,xdman.downloaders.SegmentDownloader,assemble,,74,872,798,10,0.0528,0.0377,0.571428571,13,18,1,1,"private void assemble() throws IOException {
		InputStream in = null;
		OutputStream out = null;
		totalAssembled = 0L;
		assembling = true;
		assembleFinished = false;
		File outFile = new File(getOutputFolder(), getOutputFileName(true));
		try {
			if (stopFlag)
				return;
			byte buf[] = new byte[8192 * 8];
			Logger.log(""assembling... "");
			Collections.sort(chunks, new SegmentComparator());
			// chunks.sort(new SegmentComparator());
			out = new FileOutputStream(outFile);
			for (int i = 0; i < chunks.size(); i++) {
				Logger.log(""chunk "" + i + "" "" + stopFlag);
				Segment c = chunks.get(i);
				in = new FileInputStream(new File(folder, c.getId()));
				long rem = c.getLength();
				while (true) {
					int x = (int) (rem > 0 ? (rem > buf.length ? buf.length : rem) : buf.length);
					int r = in.read(buf, 0, x);
					if (stopFlag) {
						return;
					}

					if (r == -1) {
						if (length > 0) {
							throw new IllegalArgumentException(""Assemble EOF"");
						} else {
							break;
						}
					}

					out.write(buf, 0, r);
					if (stopFlag) {
						return;
					}
					if (length > 0) {
						rem -= r;
						if (rem == 0)
							break;
					}
					totalAssembled += r;
					long now = System.currentTimeMillis();
					if (now - lastUpdated > 1000) {
						updateStatus();
						lastUpdated = now;
					}
				}
				in.close();
			}
			out.close();
			setLastModifiedDate(outFile);
			assembleFinished = true;
		} catch (Exception e) {
			Logger.log(e);
			throw new IOException(e);
		} finally {
			if (in != null) {
				try {
					in.close();
				} catch (Exception e2) {
				}
			}
			if (out != null) {
				try {
					out.close();
				} catch (Exception e2) {
				}
			}
		}
	}"
xdman,xdman.downloaders.SegmentDownloader,stop,,9,26,24,6,0.2,0.06,1,1,2,0,1,"public void stop() {
		stopFlag = true;
		saveState();
		for (int i = 0; i < chunks.size(); i++) {
			chunks.get(i).stop();
		}
		listener.downloadStopped(id);
		listener = null;
	}"
xdman,xdman.downloaders.SegmentDownloader,saveState,,29,167,103,3,0.1266,0.1194,0.5,9,5,0,1,"private void saveState() {
		if (length < 0)
			return;
		StringBuffer sb = new StringBuffer();
		sb.append(this.length + ""\n"");
		sb.append(downloaded + ""\n"");
		sb.append(chunks.size() + ""\n"");
		for (int i = 0; i < chunks.size(); i++) {
			Segment seg = chunks.get(i);
			sb.append(seg.getId() + ""\n"");
			sb.append(seg.getLength() + ""\n"");
			sb.append(seg.getStartOffset() + ""\n"");
			sb.append(seg.getDownloaded() + ""\n"");
		}
		if (!StringUtils.isNullOrEmptyOrBlank(lastModified)) {
			sb.append(this.lastModified + ""\n"");
		}
		try {
			File tmp = new File(folder, System.currentTimeMillis() + "".tmp"");
			File out = new File(folder, ""state.txt"");
			FileOutputStream fs = new FileOutputStream(tmp);
			fs.write(sb.toString().getBytes());
			fs.close();
			out.delete();
			tmp.renameTo(out);
		} catch (Exception e) {
			Logger.log(e);
		}
	}"
xdman,xdman.downloaders.SegmentDownloader,restoreState,,45,310,214,4,0.0931,0.087,0.444444444,14,8,0,1,"private boolean restoreState() {
		BufferedReader br = null;
		chunks = new ArrayList<Segment>();
		File file = new File(folder, ""state.txt"");
		if (!file.exists()) {
			file = getBackupFile(folder);
			if (file == null) {
				return false;
			}
		}
		try {
			br = new BufferedReader(new FileReader(file));
			this.length = Long.parseLong(br.readLine());
			this.downloaded = Long.parseLong(br.readLine());
			int chunkCount = Integer.parseInt(br.readLine());
			for (int i = 0; i < chunkCount; i++) {
				String cid = br.readLine();
				long len = Long.parseLong(br.readLine());
				long off = Long.parseLong(br.readLine());
				long dwn = Long.parseLong(br.readLine());
				Segment seg = new SegmentImpl(folder, cid, off, len, dwn);
				// handle case of single dash stream
				if (getMetadata() instanceof DashMetadata) {
					seg.setTag(""T1"");
				}

				Logger.log(""id: "" + seg.getId() + ""\nlength: "" + seg.getLength() + ""\noffset: "" + seg.getStartOffset()
						+ ""\ndownload: "" + seg.getDownloaded());
				chunks.add(seg);
			}
			this.lastModified = br.readLine();
			return true;
		} catch (Exception e) {
			Logger.log(""Failed to load saved state"");
			Logger.log(e);
		} finally {
			if (br != null) {
				try {
					br.close();
				} catch (IOException e) {
				}
			}
		}
		return false;
	}"
xdman,xdman.downloaders.SegmentDownloader,updateStatus,,49,607,511,5,0.0779,0.0498,0.4,15,11,0,1,"private void updateStatus() {
		try {
			long now = System.currentTimeMillis();
			if (this.assembling) {
				long len = length > 0 ? length : downloaded;
				progress = (int) ((totalAssembled * 100) / len);
			} else {
				long downloaded2 = 0;
				if (segDet == null) {
					segDet = new SegmentDetails();
				}
				if (segDet.getCapacity() < chunks.size()) {
					segDet.extend(chunks.size() - segDet.getCapacity());
				}
				segDet.setChunkCount(chunks.size());
				downloadSpeed = 0;
				for (int i = 0; i < chunks.size(); i++) {
					Segment s = chunks.get(i);
					downloaded2 += s.getDownloaded();
					SegmentInfo info = segDet.getChunkUpdates().get(i);
					info.setDownloaded(s.getDownloaded());
					info.setStart(s.getStartOffset());
					info.setLength(s.getLength());
					downloadSpeed += s.getTransferRate();
				}
				this.downloaded = downloaded2;
				if (length > 0) {
					progress = (int) ((downloaded * 100) / length);
					long diff = downloaded - lastDownloaded;
					long timeSpend = now - prevTime;
					if (timeSpend > 0) {
						float rate = ((float) diff / timeSpend) * 1000;
						if (rate > downloadSpeed) {
							downloadSpeed = rate;
						}
						this.eta = FormatUtilities.getETA(length - downloaded, rate);
						if (this.eta == null) {
							this.eta = ""---"";
						}
						lastDownloaded = downloaded;
						prevTime = now;
					}
				}
			}
			listener.downloadUpdated(id);
		} catch (Exception e) {
			Logger.log(e);
		}
	}"
xdman,xdman.downloaders.SegmentImpl,SegmentImpl,,13,50,45,7,0.1169,0.0256,1,7,1,0,1,"public SegmentImpl(SegmentListener cl, String folder) throws IOException {
		id = UUID.randomUUID().toString();
		this.cl = cl;
		this.folder = folder;
		this.time1 = System.currentTimeMillis();
		this.time2 = time1;
		this.config = Config.getInstance();
		outStream = new RandomAccessFile(new File(folder, id), ""rw"");// new
		// FileOutputStream(new
		// File(folder,
		// id));
		Logger.log(""File opened "" + id);
	}"
xdman,xdman.downloaders.SegmentImpl,SegmentImpl,,24,186,162,7,0.0816,0.0466,1,17,3,0,1,"public SegmentImpl(String folder, String id, long off, long len, long dwn) throws IOException {
		this.id = id;
		this.id = id;
		this.startOffset = off;
		this.folder = folder;
		this.length = len;
		this.downloaded = dwn;
		this.time1 = System.currentTimeMillis();
		this.time2 = time1;
		this.bytesRead1 = dwn;
		this.bytesRead2 = dwn;
		try {
			outStream = new RandomAccessFile(new File(folder, id), ""rw"");
			outStream.seek(dwn);
			Logger.log(""File opened "" + id);
		} catch (IOException e) {
			Logger.log(e);
			if (outStream != null) {
				outStream.close();
			}
			throw new IOException(e);
		}
		this.config = Config.getInstance();
	}"
xdman,xdman.downloaders.SegmentImpl,transferComplete,,22,50,45,7,0.1313,0.0545,0.5,1,6,0,1,"@Override
	public boolean transferComplete() throws IOException {
		if (stop)
			return true;
		if (length < 0) {
			length = downloaded;
		}
		if (cl.chunkComplete(id)) {
			try {
				outStream.close();
			} catch (IOException e) {
				Logger.log(e);
			}
			channel = null;
			if (cl.shouldCleanup()) {
				cl.cleanup();
			}
			return true;
		} else {
			return false;
		}
	}"
xdman,xdman.downloaders.SegmentImpl,transferFailed,,18,56,46,4,0.1574,0.0813,1,5,4,0,1,"@Override
	public void transferFailed(String reason) {
		if (stop)
			return;
		if (outStream != null) {
			try {
				outStream.close();
				outStream = null;
			} catch (IOException e) {
				Logger.log(e);
			}
		}
		this.errorCode = channel.getErrorCode();
		Logger.log(id + "" notifying failure "" + this.channel);
		this.channel = null;
		cl.chunkFailed(id, reason);
		cl = null;
	}"
xdman,xdman.downloaders.SegmentImpl,dispose,,14,33,30,6,0.1778,0.0714,1,1,4,0,1,"@Override
	public void dispose() {
		cl = null;
		if (channel != null) {
			channel.stop();
		}
		if (outStream != null) {
			try {
				outStream.close();
			} catch (IOException e) {
				Logger.log(e);
			}
		}
	}"
xdman,xdman.downloaders.SegmentImpl,transferring,,9,10,10,5,0.2,0,1,0,2,0,1,"@Override
	public void transferring() {
		if (stop)
			return;
		cl.chunkUpdated(id);
		calculateTransferRate();
		throttle();
		// applyThrottling();
	}"
xdman,xdman.downloaders.SegmentImpl,calculateTransferRate,,10,27,18,3,0.254,0.1067,0,5,3,0,1,"private void calculateTransferRate() {
		long now = System.currentTimeMillis();
		long timeDiff = now - time1;
		long bytesDiff = this.downloaded - bytesRead1;
		if (timeDiff > 1000 && bytesDiff > 0) {
			transferRate = ((float) bytesDiff / timeDiff) * 1000;
			bytesRead1 = this.downloaded;
			time1 = now;
		}
	}"
xdman,xdman.downloaders.SegmentImpl,throttle,,23,119,102,5,0.1218,0.0489,1,7,6,0,1,"private void throttle() {
		try {
			if (config.getSpeedLimit() < 1)
				return;
			if (cl.getActiveChunkCount() < 1)
				return;
			long maxBpms = (config.getSpeedLimit() * 1024) / (cl.getActiveChunkCount() * 1000);
			long now = System.currentTimeMillis();
			long timeSpentInReal = now - time2;
			if (timeSpentInReal > 0) {
				time2 = now;
				long bytesDownloaded = downloaded - bytesRead2;
				bytesRead2 = downloaded;
				long timeShouldRequired = bytesDownloaded / maxBpms;
				if (timeShouldRequired > timeSpentInReal) {
					long timeNeedToSleep = timeShouldRequired - timeSpentInReal;
					Thread.sleep(timeNeedToSleep);
				}
			}
		} catch (Exception e) {
			Logger.log(e);
		}
	}"
xdman,xdman.downloaders.SegmentImpl,reopenStream,,16,40,25,3,0.1818,0.1438,1,1,4,0,1,"public void reopenStream() throws IOException {
		if (outStream != null) {
			return;
		}
		try {
			outStream = new RandomAccessFile(new File(folder, id), ""rw"");
			outStream.seek(downloaded);
			Logger.log(""File opened "" + id);
		} catch (IOException e) {
			Logger.log(e);
			if (outStream != null) {
				outStream.close();
			}
			throw new IOException(e);
		}
	}"
xdman,xdman.downloaders.dash.DashDownloader,start,,28,218,160,7,0.1042,0.1074,0.5,7,2,0,1,"public void start() {
		Logger.log(""creating folder "" + folder);
		new File(folder).mkdirs();
		this.lastDownloaded = downloaded;
		this.prevTime = System.currentTimeMillis();
		chunks = new ArrayList<Segment>();
		try {
			Segment c1 = new SegmentImpl(this, folder);
			c1.setTag(""T1"");
			c1.setLength(-1);
			c1.setStartOffset(0);
			c1.setDownloaded(0);
			chunks.add(c1);

			Segment c2 = new SegmentImpl(this, folder);
			c2.setTag(""T2"");
			c2.setLength(-1);
			c2.setStartOffset(0);
			c2.setDownloaded(0);
			chunks.add(c2);

			c1.download(this);
			c2.download(this);
		} catch (IOException e) {
			this.errorCode = XDMConstants.RESUME_FAILED;
			this.listener.downloadFailed(id);
		}
	}"
